,bhk,type,area,region,Price_in_Lakhs
2923,3,Apartment,1050.0,Kalyan West,135.0
2924,2,Apartment,725.0,Kalyan West,90.0
2925,2,Apartment,725.0,Kalyan West,90.0
2926,3,Apartment,1050.0,Kalyan West,135.0
2927,3,Apartment,1050.0,Kalyan West,135.0
2928,2,Apartment,725.0,Kalyan West,90.0
2929,2,Apartment,725.0,Kalyan West,90.0
2930,3,Apartment,1050.0,Kalyan West,135.0
2931,3,Apartment,1050.0,Kalyan West,135.0
2932,2,Apartment,725.0,Kalyan West,90.0
2933,2,Apartment,725.0,Kalyan West,90.0
2934,3,Apartment,1164.0,Kalyan West,199.0
2935,1,Apartment,518.0,Kalyan West,52.0
2936,2,Apartment,1330.0,Kalyan West,160.0
2937,1,Apartment,655.0,Kalyan West,445.0
2940,3,Apartment,1360.0,Kalyan West,160.0
2941,2,Apartment,1050.0,Kalyan West,140.0
2942,2,Apartment,1050.0,Kalyan West,140.0
2946,1,Apartment,456.0,Kalyan West,63.0
2948,2,Apartment,1340.0,Kalyan West,250.0
2949,2,Apartment,1280.0,Kalyan West,150.0
2951,2,Apartment,1340.0,Kalyan West,160.0
2954,1,Apartment,559.0,Kalyan West,55.0
2955,1,Apartment,425.0,Kalyan West,41.63
2957,1,Apartment,407.0,Kalyan West,39.9
2958,1,Apartment,409.0,Kalyan West,39.9
2959,1,Apartment,425.0,Kalyan West,41.63
2961,1,Apartment,407.0,Kalyan West,39.9
2962,1,Apartment,409.0,Kalyan West,39.9
2963,1,Apartment,429.0,Kalyan West,55.37
2964,2,Apartment,702.0,Kalyan West,82.04
2965,1,Apartment,426.0,Kalyan West,54.99
2966,2,Apartment,711.0,Kalyan West,83.01
2967,1,Apartment,591.0,Kalyan West,67.96
2969,4,Apartment,1279.0,Kalyan West,167.0
2970,1,Apartment,425.0,Kalyan West,41.63
2972,1,Apartment,407.0,Kalyan West,39.9
2973,1,Apartment,409.0,Kalyan West,39.9
2974,1,Apartment,406.0,Kalyan West,40.01
2975,1,Apartment,414.0,Kalyan West,40.85
2976,1,Apartment,425.0,Kalyan West,41.63
2977,1,Apartment,407.0,Kalyan West,39.9
2978,1,Apartment,409.0,Kalyan West,39.9
2979,1,Apartment,425.0,Kalyan West,41.63
2981,1,Apartment,407.0,Kalyan West,39.9
2982,1,Apartment,409.0,Kalyan West,39.9
2983,1,Apartment,404.0,Kamothe,58.0
2984,2,Apartment,628.0,Kamothe,90.0
2985,1,Apartment,515.0,Kamothe,75.0
2986,1,Apartment,630.0,Kamothe,60.0
2987,1,Apartment,620.0,Kamothe,58.0
2988,1,Apartment,679.0,Kamothe,68.0
2989,1,Apartment,700.0,Kamothe,69.0
2990,3,Apartment,1550.0,Kamothe,155.0
2991,1,Apartment,680.0,Kamothe,68.0
2993,1,Apartment,650.0,Kamothe,66.0
2995,1,Apartment,650.0,Kamothe,68.0
2997,1,Apartment,685.0,Kamothe,64.0
2998,1,Apartment,665.0,Kamothe,66.0
2999,1,Apartment,650.0,Kamothe,64.0
3000,1,Apartment,680.0,Kamothe,65.0
3001,1,Apartment,685.0,Kamothe,64.0
3002,2,Apartment,1100.0,Kamothe,114.0
3004,1,Apartment,655.0,Kamothe,67.0
3005,1,Apartment,650.0,Kamothe,66.0
3007,1,Apartment,650.0,Kamothe,61.0
3008,1,Apartment,650.0,Kamothe,62.0
3009,1,Apartment,650.0,Kamothe,62.0
3011,1,Apartment,650.0,Kamothe,62.0
3014,1,Apartment,650.0,Kamothe,63.0
3016,2,Apartment,1070.0,Kamothe,110.0
3017,1,Apartment,630.0,Kamothe,65.0
3019,1,Apartment,700.0,Kamothe,72.0
3021,2,Apartment,1050.0,Kamothe,114.0
3022,2,Apartment,1150.0,Kamothe,119.0
3023,1,Apartment,620.0,Kamothe,60.0
3024,3,Apartment,1300.0,Kamothe,136.0
3025,1,Apartment,690.0,Kamothe,65.0
3026,1,Studio Apartment,660.0,Kamothe,65.0
3027,1,Apartment,660.0,Kamothe,65.0
3028,1,Apartment,660.0,Kamothe,65.0
3029,1,Apartment,679.0,Kamothe,65.0
3031,1,Apartment,650.0,Kamothe,63.0
3032,1,Apartment,650.0,Kamothe,62.5
3035,1,Apartment,650.0,Kamothe,65.0
3036,1,Apartment,601.0,Kamothe,62.0
3037,1,Apartment,600.0,Kamothe,62.0
3038,1,Apartment,650.0,Kamothe,62.0
3039,1,Apartment,700.0,Kamothe,71.0
3040,1,Apartment,650.0,Kamothe,72.0
3041,1,Apartment,525.0,Kamothe,65.0
3042,1,Apartment,725.0,Kamothe,70.0
3043,1,Apartment,700.0,Kamothe,70.0
3044,1,Apartment,720.0,Kamothe,70.0
3045,1,Apartment,680.0,Kamothe,88.0
3046,1,Apartment,700.0,Kamothe,67.0
3047,1,Apartment,630.0,Kamothe,85.0
3048,1,Apartment,610.0,Kamothe,77.0
3057,1,Apartment,650.0,Kamothe,62.0
3058,1,Apartment,640.0,Kamothe,63.0
3059,1,Apartment,655.0,Kamothe,62.0
3060,4,Apartment,1500.0,Kandivali East,560.0
3064,1,Apartment,448.0,Kandivali East,109.0
3067,2,Apartment,623.0,Kandivali East,183.0
3068,3,Apartment,1046.0,Kandivali East,308.0
3069,2,Apartment,763.0,Kandivali East,250.0
3079,3,Apartment,942.0,Kandivali East,259.0
3080,3,Apartment,918.0,Kandivali East,266.0
3081,2,Apartment,624.0,Kandivali East,180.0
3082,3,Apartment,918.0,Kandivali East,266.0
3083,2,Apartment,624.0,Kandivali East,180.0
3084,2,Apartment,680.0,Kandivali East,197.0
3085,2,Apartment,785.0,Kandivali East,227.0
3086,3,Apartment,2200.0,Kandivali East,1100.0
3087,2,Apartment,660.0,Kandivali East,204.0
3091,1,Apartment,395.0,Kandivali East,100.0
3092,1,Apartment,365.0,Kandivali East,92.99
3095,1,Apartment,530.0,Kandivali East,140.0
3096,1,Apartment,530.0,Kandivali East,130.0
3097,3,Apartment,1300.0,Kandivali East,365.0
3098,2,Apartment,850.0,Kandivali East,240.0
3099,2,Apartment,950.0,Kandivali East,250.0
3100,2,Apartment,815.0,Kandivali East,225.0
3101,2,Apartment,850.0,Kandivali East,245.0
3104,2,Apartment,751.0,Kandivali East,204.0
3105,2,Apartment,673.0,Kandivali East,185.0
3106,2,Apartment,667.0,Kandivali East,184.0
3107,2,Apartment,606.0,Kandivali East,168.0
3108,1,Apartment,429.0,Kandivali East,112.0
3110,3,Apartment,1085.0,Kandivali East,325.0
3111,1,Apartment,395.0,Kandivali East,100.0
3112,1,Apartment,365.0,Kandivali East,92.99
3113,1,Apartment,395.0,Kandivali East,100.0
3114,1,Apartment,365.0,Kandivali East,92.99
3120,3,Apartment,942.0,Kandivali East,259.0
3121,2,Apartment,722.0,Kandivali East,209.0
3122,3,Apartment,900.0,Kandivali East,261.0
3123,2,Apartment,696.0,Kandivali East,200.0
3124,2,Apartment,694.0,Kandivali East,200.0
3125,2,Apartment,722.0,Kandivali East,192.0
3127,2,Apartment,696.0,Kandivali East,185.0
3128,2,Apartment,694.0,Kandivali East,185.0
3138,1,Apartment,401.0,Kandivali East,99.99
3139,1,Apartment,401.0,Kandivali East,99.99
3140,1,Apartment,389.0,Kandivali East,94.0
3141,1,Apartment,389.0,Kandivali East,94.0
3143,4,Apartment,1612.0,Kandivali East,497.0
3144,6,Apartment,2000.0,Kandivali East,512.0
3145,5,Apartment,1718.0,Kandivali East,655.0
3147,2,Apartment,781.0,Kandivali East,225.0
3148,3,Apartment,1120.0,Kandivali East,330.0
3149,2,Apartment,700.0,Kandivali East,209.0
3151,2,Apartment,637.0,Kandivali East,168.0
3152,3,Apartment,1050.0,Kandivali East,327.0
3153,1,Apartment,510.0,Kandivali East,125.0
3154,2,Apartment,781.0,Kandivali East,224.0
3156,2,Apartment,627.0,Kandivali East,190.0
3157,4,Apartment,1380.0,Kandivali East,421.0
3158,4,Apartment,1300.0,Kandivali East,396.0
3159,3,Apartment,1041.0,Kandivali East,318.0
3160,3,Apartment,1083.0,Kandivali East,330.0
3161,2,Apartment,647.0,Kandivali East,197.0
3162,2,Apartment,622.0,Kandivali East,190.0
3163,2,Apartment,689.0,Kandivali East,210.0
3164,2,Apartment,717.0,Kandivali East,217.0
3165,2,Apartment,652.0,Kandivali East,172.0
3166,2,Apartment,652.0,Kandivali East,172.0
3167,2,Apartment,652.0,Kandivali East,172.0
3168,2,Apartment,652.0,Kandivali East,172.0
3169,3,Apartment,1076.0,Kandivali East,306.0
3172,3,Apartment,984.0,Kandivali East,423.0
3175,2,Apartment,698.0,Kandivali East,185.0
3176,2,Apartment,706.0,Kandivali East,186.0
3177,2,Apartment,900.0,Kandivali East,300.0
3178,2,Apartment,900.0,Kandivali East,290.0
3179,3,Apartment,900.0,Kandivali East,330.0
3180,3,Apartment,900.0,Kandivali East,330.0
3181,2,Apartment,900.0,Kandivali East,290.0
3183,3,Apartment,1036.0,Kandivali East,356.0
3184,3,Apartment,1146.0,Kandivali East,385.0
3185,3,Apartment,1015.0,Kandivali East,352.0
3186,2,Apartment,965.0,Kandivali East,260.0
3187,3,Apartment,1002.0,Kandivali East,306.0
3189,4,Apartment,1380.0,Kandivali East,421.0
3190,4,Apartment,1300.0,Kandivali East,396.0
3191,3,Apartment,1041.0,Kandivali East,318.0
3192,3,Apartment,1083.0,Kandivali East,330.0
3193,2,Apartment,647.0,Kandivali East,197.0
3194,2,Apartment,622.0,Kandivali East,190.0
3195,4,Apartment,3181.0,Kandivali East,1367.0
3197,2,Apartment,930.0,Kandivali East,275.0
3198,2,Apartment,930.0,Kandivali East,275.0
3201,2,Apartment,900.0,Kandivali East,290.0
3202,2,Apartment,624.0,Kandivali East,165.0
3203,2,Apartment,606.0,Kandivali East,168.0
3204,1,Apartment,429.0,Kandivali East,112.0
3205,2,Apartment,751.0,Kandivali East,204.0
3206,2,Apartment,673.0,Kandivali East,185.0
3207,2,Apartment,667.0,Kandivali East,184.0
3211,2,Apartment,800.0,Kandivali East,250.0
3212,2,Apartment,800.0,Kandivali East,250.0
3213,2,Apartment,800.0,Kandivali East,250.0
3214,2,Apartment,749.0,Kandivali East,225.0
3215,2,Apartment,749.0,Kandivali East,225.0
3216,2,Apartment,749.0,Kandivali East,225.0
3219,1,Apartment,467.0,Kandivali East,124.0
3220,1,Apartment,497.0,Kandivali East,132.0
3221,1,Apartment,497.0,Kandivali East,132.0
3222,1,Apartment,402.0,Kandivali East,110.0
3223,1,Apartment,467.0,Kandivali East,124.0
3224,1,Apartment,434.0,Kandivali East,105.0
3225,1,Apartment,434.0,Kandivali East,105.0
3226,1,Apartment,434.0,Kandivali East,105.0
3228,2,Apartment,744.0,Kandivali East,231.0
3230,1,Apartment,429.0,Kandivali East,112.0
3231,2,Apartment,725.0,Kandivali East,190.0
3238,2,Apartment,751.0,Kandivali East,204.0
3239,2,Apartment,673.0,Kandivali East,185.0
3240,2,Apartment,667.0,Kandivali East,184.0
3245,2,Apartment,606.0,Kandivali East,168.0
3246,1,Apartment,429.0,Kandivali East,112.0
3249,3,Apartment,900.0,Kandivali East,248.0
3252,2,Apartment,725.0,Kandivali East,197.0
3260,2,Apartment,761.0,Kandivali East,210.0
3261,1,Apartment,365.0,Kandivali East,92.99
3262,2,Apartment,700.0,Kandivali East,229.0
3263,2,Apartment,721.0,Kandivali East,209.0
3264,2,Apartment,900.0,Kandivali East,261.0
3265,1,Apartment,391.0,Kandivali East,98.23
3266,1,Apartment,403.0,Kandivali East,115.0
3267,2,Apartment,694.0,Kandivali East,200.0
3268,2,Apartment,696.0,Kandivali East,200.0
3269,2,Apartment,722.0,Kandivali East,209.0
3270,3,Apartment,900.0,Kandivali East,261.0
3271,1,Apartment,391.0,Kandivali East,112.0
3272,1,Apartment,403.0,Kandivali East,115.0
3273,1,Apartment,403.0,Kandivali East,115.0
3274,2,Apartment,715.0,Kandivali East,206.0
3275,2,Apartment,698.0,Kandivali East,202.0
3276,2,Apartment,699.0,Kandivali East,202.0
3277,2,Apartment,696.0,Kandivali East,200.0
3278,2,Apartment,695.0,Kandivali East,200.0
3279,1,Apartment,396.0,Kandivali East,113.0
3280,1,Apartment,391.0,Kandivali East,112.0
3281,1,Apartment,403.0,Kandivali East,115.0
3283,3,Apartment,1000.0,Kandivali East,350.0
3284,2,Apartment,800.0,Kandivali East,225.0
3285,3,Apartment,1786.0,Kandivali East,500.0
3289,4,Apartment,3000.0,Kandivali East,900.0
3291,2,Apartment,769.0,Kandivali East,206.0
3292,3,Apartment,1072.0,Kandivali East,300.0
3295,3,Apartment,1345.0,Kandivali East,375.0
3299,1,Apartment,391.0,Kandivali East,112.0
3300,1,Apartment,396.0,Kandivali East,113.0
3301,1,Apartment,403.0,Kandivali East,115.0
3310,2,Apartment,1297.0,Kandivali East,339.0
3311,2,Apartment,1179.0,Kandivali East,308.0
3312,2,Apartment,965.0,Kandivali East,252.0
3313,3,Apartment,1050.0,Kandivali East,355.0
3323,3,Apartment,1050.0,Kandivali East,290.0
3324,2,Apartment,790.0,Kandivali East,250.0
3325,3,Apartment,1091.0,Kandivali East,340.0
3326,3,Apartment,1050.0,Kandivali East,290.0
3327,2,Apartment,669.0,Kandivali East,310.0
3328,1,Apartment,419.0,Kandivali East,110.0
3334,3,Apartment,1100.0,Kandivali East,320.0
3335,3,Apartment,1100.0,Kandivali East,310.0
3346,3,Apartment,1000.0,Kandivali East,295.0
3349,6,Apartment,2600.0,Kandivali East,700.0
3352,1,Apartment,395.0,Kandivali East,100.0
3353,1,Apartment,395.0,Kandivali East,100.0
3354,1,Apartment,395.0,Kandivali East,100.0
3355,1,Apartment,395.0,Kandivali East,100.0
3358,4,Apartment,1470.0,Kandivali East,560.0
3359,3,Apartment,1113.0,Kandivali East,321.0
3360,1,Apartment,403.0,Kandivali East,101.0
3361,1,Apartment,391.0,Kandivali East,98.17
3363,2,Apartment,680.0,Kandivali East,178.0
3364,3,Apartment,1132.0,Kandivali East,326.0
3368,3,Apartment,900.0,Kandivali East,250.0
3370,3,Apartment,1500.0,Kandivali East,2150.0
3374,2,Apartment,725.0,Kandivali East,190.0
3377,4,Apartment,2000.0,Kandivali East,840.0
3378,3,Apartment,2000.0,Kandivali East,675.0
3382,1,Apartment,464.0,Kandivali West,125.0
3385,1,Apartment,418.0,Kandivali West,104.0
3389,9,Apartment,7000.0,Kandivali West,3600.0
3392,1,Apartment,424.0,Kandivali West,106.0
3393,1,Apartment,424.0,Kandivali West,106.0
3394,1,Apartment,415.0,Kandivali West,103.0
3395,1,Apartment,415.0,Kandivali West,103.0
3396,3,Apartment,1205.0,Kandivali West,459.0
3397,1,Apartment,400.0,Kandivali West,114.0
3398,1,Apartment,400.0,Kandivali West,114.0
3400,1,Apartment,410.0,Kandivali West,135.0
3404,1,Apartment,398.0,Kandivali West,99.5
3405,1,Apartment,360.0,Kandivali West,150.0
3409,1,Apartment,510.0,Kandivali West,145.0
3410,1,Apartment,479.0,Kandivali West,120.0
3416,2,Apartment,710.0,Kandivali West,200.0
3417,1,Apartment,500.0,Kandivali West,130.0
3418,2,Apartment,766.0,Kandivali West,210.0
3421,3,Apartment,1056.0,Kandivali West,320.0
3426,2,Apartment,818.0,Kandivali West,258.0
3427,2,Apartment,818.0,Kandivali West,258.0
3428,3,Apartment,1462.0,Kandivali West,459.0
3429,3,Apartment,1462.0,Kandivali West,459.0
3430,2,Apartment,831.0,Kandivali West,265.0
3431,2,Apartment,831.0,Kandivali West,265.0
3432,2,Apartment,818.0,Kandivali West,258.0
3433,2,Apartment,818.0,Kandivali West,258.0
3434,3,Apartment,1462.0,Kandivali West,459.0
3435,3,Apartment,1462.0,Kandivali West,459.0
3436,2,Apartment,831.0,Kandivali West,265.0
3439,1,Apartment,475.0,Kandivali West,140.0
3440,1,Apartment,550.0,Kandivali West,140.0
3443,2,Apartment,908.0,Kandivali West,245.0
3447,2,Apartment,908.0,Kandivali West,245.0
3451,1,Apartment,550.0,Kandivali West,140.0
3452,1,Apartment,550.0,Kandivali West,140.0
3453,1,Apartment,550.0,Kandivali West,140.0
3456,1,Apartment,550.0,Kandivali West,140.0
3457,1,Apartment,520.0,Kandivali West,132.0
3458,1,Apartment,520.0,Kandivali West,132.0
3459,1,Apartment,520.0,Kandivali West,132.0
3460,1,Apartment,520.0,Kandivali West,132.0
3461,2,Apartment,700.0,Kandivali West,190.0
3462,1,Apartment,475.0,Kandivali West,140.0
3463,1,Apartment,475.0,Kandivali West,140.0
3464,2,Apartment,700.0,Kandivali West,190.0
3465,2,Apartment,700.0,Kandivali West,192.0
3466,1,Apartment,550.0,Kandivali West,140.0
3467,2,Apartment,700.0,Kandivali West,190.0
3468,1,Apartment,450.0,Kandivali West,128.0
3469,2,Apartment,669.0,Kandivali West,195.0
3475,3,Apartment,1056.0,Kandivali West,450.0
3476,2,Apartment,850.0,Kandivali West,235.0
3478,3,Apartment,1150.0,Kandivali West,415.0
3479,3,Apartment,1150.0,Kandivali West,415.0
3480,1,Apartment,322.0,Kandivali West,80.0
3481,2,Apartment,728.0,Kandivali West,219.0
3482,2,Apartment,836.0,Kandivali West,265.0
3483,2,Apartment,836.0,Kandivali West,265.0
3484,2,Apartment,836.0,Kandivali West,265.0
3485,2,Apartment,836.0,Kandivali West,265.0
3486,2,Apartment,818.0,Kandivali West,258.0
3487,2,Apartment,818.0,Kandivali West,258.0
3488,3,Apartment,1462.0,Kandivali West,459.0
3489,3,Apartment,1462.0,Kandivali West,459.0
3490,2,Apartment,831.0,Kandivali West,265.0
3491,2,Apartment,831.0,Kandivali West,265.0
3492,2,Apartment,831.0,Kandivali West,265.0
3494,1,Apartment,450.0,Kandivali West,130.0
3495,2,Apartment,784.0,Kandivali West,268.0
3497,3,Apartment,1650.0,Kandivali West,475.0
3501,3,Apartment,1055.0,Kandivali West,350.0
3502,3,Apartment,1055.0,Kandivali West,350.0
3503,3,Apartment,1055.0,Kandivali West,350.0
3504,3,Apartment,1055.0,Kandivali West,350.0
3505,3,Apartment,1055.0,Kandivali West,350.0
3506,3,Apartment,1055.0,Kandivali West,350.0
3507,3,Apartment,1055.0,Kandivali West,350.0
3508,2,Apartment,730.0,Kandivali West,250.0
3509,2,Apartment,730.0,Kandivali West,250.0
3510,2,Apartment,765.0,Kandivali West,261.0
3511,2,Apartment,765.0,Kandivali West,261.0
3512,1,Apartment,440.0,Kandivali West,115.0
3513,1,Apartment,440.0,Kandivali West,115.0
3514,1,Apartment,415.0,Kandivali West,110.0
3515,1,Apartment,415.0,Kandivali West,110.0
3518,1,Apartment,440.0,Kandivali West,115.0
3519,1,Apartment,440.0,Kandivali West,115.0
3520,1,Apartment,415.0,Kandivali West,110.0
3521,1,Apartment,415.0,Kandivali West,110.0
3522,1,Apartment,330.0,Kandivali West,89.7
3523,1,Apartment,321.0,Kandivali West,87.25
3524,1,Apartment,330.0,Kandivali West,89.7
3525,1,Apartment,321.0,Kandivali West,87.25
3526,1,Apartment,326.0,Kandivali West,88.6
3527,1,Apartment,326.0,Kandivali West,88.6
3528,1,Apartment,328.0,Kandivali West,89.13
3529,1,Apartment,328.0,Kandivali West,89.13
3530,3,Apartment,1055.0,Kandivali West,350.0
3531,3,Apartment,1055.0,Kandivali West,350.0
3532,3,Apartment,1055.0,Kandivali West,350.0
3533,3,Apartment,1055.0,Kandivali West,350.0
3534,2,Apartment,730.0,Kandivali West,250.0
3535,2,Apartment,730.0,Kandivali West,250.0
3536,2,Apartment,765.0,Kandivali West,261.0
3537,2,Apartment,765.0,Kandivali West,261.0
3538,1,Apartment,440.0,Kandivali West,115.0
3539,1,Apartment,440.0,Kandivali West,115.0
3540,1,Apartment,415.0,Kandivali West,110.0
3541,1,Apartment,415.0,Kandivali West,110.0
3544,1,Apartment,440.0,Kandivali West,115.0
3545,1,Apartment,440.0,Kandivali West,115.0
3546,1,Apartment,415.0,Kandivali West,110.0
3547,1,Apartment,415.0,Kandivali West,110.0
3550,1,Apartment,330.0,Kandivali West,89.7
3551,1,Apartment,321.0,Kandivali West,87.25
3552,1,Apartment,330.0,Kandivali West,89.7
3553,1,Apartment,321.0,Kandivali West,87.25
3554,1,Apartment,326.0,Kandivali West,88.6
3555,1,Apartment,326.0,Kandivali West,88.6
3556,1,Apartment,328.0,Kandivali West,89.13
3557,1,Apartment,328.0,Kandivali West,89.13
3560,3,Apartment,1409.0,Kandivali West,459.0
3565,3,Apartment,1505.0,Kandivali West,459.0
3572,2,Apartment,784.0,Kandivali West,240.0
3573,2,Apartment,794.0,Kandivali West,243.0
3574,2,Apartment,830.0,Kanjurmarg,242.0
3575,2,Apartment,830.0,Kanjurmarg,242.0
3576,2,Apartment,830.0,Kanjurmarg,242.0
3577,1,Apartment,401.0,Kanjurmarg,119.0
3578,1,Apartment,401.0,Kanjurmarg,119.0
3579,1,Apartment,465.0,Kanjurmarg,137.0
3580,1,Apartment,465.0,Kanjurmarg,137.0
3581,1,Apartment,368.0,Kanjurmarg,108.0
3582,1,Apartment,368.0,Kanjurmarg,108.0
3584,3,Apartment,1200.0,Kanjurmarg,325.0
3585,1,Apartment,353.0,Kanjurmarg,99.06
3586,1,Apartment,353.0,Kanjurmarg,99.06
3587,1,Apartment,353.0,Kanjurmarg,99.06
3588,1,Apartment,353.0,Kanjurmarg,99.06
3589,1,Apartment,370.0,Kanjurmarg,103.0
3590,1,Apartment,370.0,Kanjurmarg,103.0
3591,3,Apartment,1085.0,Kanjurmarg,315.0
3593,3,Apartment,1185.0,Kanjurmarg,340.0
3594,3,Apartment,1185.0,Kanjurmarg,340.0
3595,3,Apartment,1085.0,Kanjurmarg,315.0
3596,3,Apartment,1085.0,Kanjurmarg,330.0
3600,1,Apartment,401.0,Kanjurmarg,119.0
3601,3,Apartment,955.0,Kanjurmarg,329.0
3602,3,Apartment,1081.0,Kanjurmarg,372.0
3603,2,Apartment,626.0,Kanjurmarg,177.0
3604,1,Apartment,535.0,Kanjurmarg,152.0
3605,1,Apartment,509.0,Kanjurmarg,144.0
3606,2,Apartment,616.0,Kanjurmarg,174.0
3607,1,Apartment,695.0,Kanjurmarg,195.0
3610,3,Apartment,996.0,Kanjurmarg,267.0
3612,3,Apartment,995.0,Kanjurmarg,267.0
3622,1,Apartment,537.0,Kanjurmarg,142.0
3623,3,Apartment,1171.0,Kanjurmarg,315.0
3624,3,Apartment,965.0,Kanjurmarg,259.0
3626,3,Apartment,1008.0,Kanjurmarg,271.0
3629,1,Apartment,537.0,Kanjurmarg,142.0
3632,3,Apartment,915.0,Kanjurmarg,254.0
3636,1,Apartment,466.0,Kanjurmarg,124.0
3639,1,Apartment,466.0,Kanjurmarg,123.0
3643,1,Apartment,466.0,Kanjurmarg,123.0
3646,1,Apartment,471.0,Kanjurmarg,124.0
3648,3,Apartment,985.0,Kanjurmarg,266.0
3649,3,Apartment,1129.0,Kanjurmarg,313.0
3652,1,Apartment,465.0,Kanjurmarg,178.0
3653,1,Apartment,535.0,Kanjurmarg,204.0
3654,1,Apartment,509.0,Kanjurmarg,195.0
3655,2,Apartment,616.0,Kanjurmarg,236.0
3657,1,Apartment,471.0,Kanjurmarg,124.0
3659,3,Apartment,985.0,Kanjurmarg,266.0
3660,3,Apartment,1129.0,Kanjurmarg,313.0
3663,1,Apartment,537.0,Kanjurmarg,142.0
3664,1,Apartment,650.0,Kanjurmarg,200.0
3667,3,Apartment,996.0,Kanjurmarg,267.0
3669,3,Apartment,995.0,Kanjurmarg,267.0
3679,3,Apartment,1171.0,Kanjurmarg,315.0
3680,3,Apartment,965.0,Kanjurmarg,259.0
3682,3,Apartment,1008.0,Kanjurmarg,271.0
3685,3,Apartment,915.0,Kanjurmarg,254.0
3686,3,Apartment,983.0,Kanjurmarg,297.0
3687,1,Apartment,537.0,Kanjurmarg,142.0
3688,1,Apartment,537.0,Kanjurmarg,142.0
3690,1,Apartment,449.0,Kanjurmarg,117.0
3691,1,Apartment,466.0,Kanjurmarg,126.0
3693,1,Apartment,352.0,Kanjurmarg,92.0
3700,1,Apartment,333.0,Kanjurmarg,92.0
3701,1,Apartment,352.0,Kanjurmarg,92.0
3713,3,Apartment,1008.0,Kanjurmarg,271.0
3714,3,Apartment,1171.0,Kanjurmarg,315.0
3715,3,Apartment,995.0,Kanjurmarg,267.0
3716,3,Apartment,996.0,Kanjurmarg,267.0
3717,3,Apartment,965.0,Kanjurmarg,259.0
3719,1,Apartment,537.0,Kanjurmarg,142.0
3727,1,Apartment,351.0,Kanjurmarg,96.0
3728,1,Apartment,531.0,Kanjurmarg,141.0
3735,1,Apartment,467.0,Kanjurmarg,126.0
3736,1,Apartment,465.0,Kanjurmarg,125.0
3738,1,Apartment,465.0,Kanjurmarg,125.0
3739,1,Apartment,462.0,Kanjurmarg,124.0
3748,3,Apartment,955.0,Kanjurmarg,329.0
3749,3,Apartment,955.0,Kanjurmarg,329.0
3750,3,Apartment,1081.0,Kanjurmarg,372.0
3751,3,Apartment,1081.0,Kanjurmarg,372.0
3752,3,Apartment,955.0,Kanjurmarg,329.0
3753,2,Apartment,626.0,Kanjurmarg,177.0
3754,3,Apartment,1081.0,Kanjurmarg,372.0
3755,2,Apartment,626.0,Kanjurmarg,177.0
3756,1,Apartment,535.0,Kanjurmarg,152.0
3757,1,Apartment,535.0,Kanjurmarg,152.0
3758,1,Apartment,509.0,Kanjurmarg,144.0
3759,1,Apartment,509.0,Kanjurmarg,144.0
3760,2,Apartment,616.0,Kanjurmarg,174.0
3761,2,Apartment,616.0,Kanjurmarg,174.0
3762,1,Apartment,401.0,Kanjurmarg,119.0
3763,1,Apartment,401.0,Kanjurmarg,119.0
3764,2,Apartment,679.0,Kanjurmarg,260.0
3771,1,Apartment,537.0,Kanjurmarg,142.0
3772,1,Apartment,537.0,Kanjurmarg,142.0
3773,1,Apartment,537.0,Kanjurmarg,142.0
3774,1,Apartment,471.0,Kanjurmarg,124.0
3776,3,Apartment,1129.0,Kanjurmarg,313.0
3777,1,Apartment,537.0,Kanjurmarg,142.0
3778,1,Apartment,466.0,Kanjurmarg,126.0
3780,1,Apartment,471.0,Kanjurmarg,124.0
3782,3,Apartment,985.0,Kanjurmarg,266.0
3783,3,Apartment,1129.0,Kanjurmarg,313.0
3790,2,Apartment,700.0,Kanjurmarg East,160.0
3791,1,Apartment,510.0,Karanjade,87.0
3792,1,Apartment,525.0,Karanjade,145.0
3793,1,Apartment,450.0,Karjat,22.5
3794,1,Apartment,480.0,Karjat,23.9
3795,1,Apartment,480.0,Karjat,24.6
3796,1,Apartment,500.0,Karjat,24.8
3798,1,Apartment,500.0,Karjat,25.0
3800,1,Apartment,410.0,Karjat,22.0
3801,1,Apartment,395.0,Karjat,26.0
3802,1,Apartment,430.0,Karjat,24.7
3803,1,Apartment,490.0,Karjat,25.0
3804,1,Apartment,450.0,Karjat,22.9
3805,1,Apartment,420.0,Karjat,21.0
3806,1,Apartment,395.0,Karjat,23.5
3807,1,Apartment,500.0,Karjat,26.0
3808,1,Apartment,480.0,Karjat,23.8
3809,1,Apartment,480.0,Karjat,23.8
